title,store,original_price,current_price,unit_price,unit,image_url
SAUSĀS BROKASTIS NESTLE CINI MINIS 375G,etop.lv,3.99 € - 4.49 €,2.99,7.97,€/kg,https://cdn.etop.lv/products/5900020022769-328x328.png
SAUSĀS BROKASTIS NESTLE NESQUIK 375G,etop.lv,3.99 € - 4.49 €,2.99,7.97,€/kg,https://cdn.etop.lv/products/5900020013668-328x328.png
EĻĻA TIP TOP RAPŠU 1L,etop.lv,,1.99,1.99,€/l,https://cdn.etop.lv/products/4751023452524-328x328.png
SALD. PICA DR. OETKER FELICIANA AR PROSCIUTTO UN PESTO 360G,etop.lv,4.39 € - 4.49 €,2.49,6.92,€/kg,https://cdn.etop.lv/products/5900437007113-328x328.png
GARŠVIELA VEGETA UNIVERSĀLĀ 250G,etop.lv,2.49 € - 2.79 €,1.89,7.56,€/kg,https://cdn.etop.lv/products/3850104008597-328x328.png
BALTMAIZE TIP TOP 500G,etop.lv,,0.52,1.04,€/kg,https://cdn.etop.lv/products/4751023451343-328x328.png
BIEZPIENA SIERIŅŠ MAGIJA AR ŽELEJAS GABALIŅIEM 45G,etop.lv,,0.55,12.22,€/kg,https://cdn.etop.lv/products/4770299046756-328x328.png
AUTIŅBIKSĪTES PAMPERS PANTS SPLASHERS S4 9-15KG 11GAB,etop.lv,,7.99,0.53,€/kg,https://cdn.etop.lv/products/8001090698384-328x328.png
KONFEKŠU KĀRBA ROSHEN TUMŠĀS ŠOK. ASORTI AR PILDĪJUMU 154G,etop.lv,3.59 € - 3.89 €,2.99,19.42,€/kg,https://cdn.etop.lv/products/4823077611940-328x328.png
JOGURTS BALTAIS TURKU BEZ PIEDEVĀM 300G,etop.lv,1.39 € - 1.45 €,0.99,3.30,€/kg,https://cdn.etop.lv/products/4750072413272-328x328.png
BARĪBA KAĶIEM SAUSĀ TIP TOP AR VISTU 500G,etop.lv,,1.09,2.18,€/kg,https://cdn.etop.lv/products/4751023451756-328x328.png
BARĪBA KAĶIEM SAUSĀ TIP TOP AR GAĻU 500G,etop.lv,,1.09,2.18,€/kg,https://cdn.etop.lv/products/4751023451787-328x328.png
SMILTIS KAĶIEM TIP TOP NECEMENTĒJOŠAS 5KG,etop.lv,,2.59,0.52,€/kg,https://cdn.etop.lv/products/8588001495749-328x328.png
JOGURTS RASĒNS ZEMEŅU-BANĀNU AR PIENA ŠOKOL.KONFEKTĒM 110G,etop.lv,,0.79,7.18,€/kg,https://cdn.etop.lv/products/4750025897081-328x328.png
GARDUMS KAĶIEM FELIX PARTY MIX ORIGINAL MIX 60G,etop.lv,1.95 € - 1.99 €,1.29,21.50,€/kg,https://cdn.etop.lv/products/7613287631459-328x328.png
GARDUMS KAĶIEM FELIX PARTY OCEAN MIX 60G,etop.lv,1.95 € - 1.99 €,1.29,21.50,€/kg,https://cdn.etop.lv/products/7613287631435-328x328.png
JOGURTS MÜLLER MIX MAKADĀMIJAS AR ŠOKOLĀDES ZVAIGZNĪTĒM 130G,etop.lv,,0.99,7.62,€/kg,https://cdn.etop.lv/products/42373308-328x328.png
ŠĶIDRĀS ZIEPES PALMOLIVE NATURALS BLACK ORCHID 300ML,etop.lv,2.49 € - 2.79 €,1.89,6.30,€/l,https://cdn.etop.lv/products/8714789639987-328x328.png
ŠĶIDRĀS ZIEPES PALMOLIVE NATURALS OLIVE MILK 300ML,etop.lv,2.49 € - 2.79 €,1.89,6.30,€/l,https://cdn.etop.lv/products/8693495017633-328x328.png
STILBI ĶEKAVA CĀĻU  A KAT. 500G,etop.lv,,2.08,4.16,€/kg,https://cdn.etop.lv/products/4750303003272-328x328.png
TOMĀTU MĒRCE RUNA SACEBELI 485G,etop.lv,2.05 € - 2.25 €,1.65,3.40,€/kg,https://cdn.etop.lv/products/4820015942616-328x328.png
DUŠAS ŽELEJA PALMOLIVE ORCHID  500ML,etop.lv,,7.29,14.58,€/l,https://cdn.etop.lv/products/8714789733180-328x328.png
BARĪBA KAĶIEM KONS.GOURMET GOLD LASIS 85G,etop.lv,0.79 € - 0.99 €,0.49,5.76,€/kg,https://cdn.etop.lv/products/8445290502650-328x328.png
MUSLI BATONIŅŠ HERKULESS AR ZEMENĒM JOGURTU 25G,etop.lv,0.65 € - 0.85 €,0.35,14.00,€/kg,https://cdn.etop.lv/products/4750020001650-328x328.png
CEPUMI SELGA AR ŠOKOLĀDES GARŠU 180G,etop.lv,1.19 € - 1.39 €,0.89,4.94,€/kg,https://cdn.etop.lv/products/4750007689536-328x328.png
CEPUMI SELGA AR IEBIEZ.PIENA GARŠU 180G,etop.lv,1.19 € - 1.29 €,0.89,4.94,€/kg,https://cdn.etop.lv/products/4750007689574-328x328.png
CEPUMI SELGA KLASISKIE 180G,etop.lv,1.25 € - 1.29 €,0.89,4.94,€/kg,https://cdn.etop.lv/products/4750007689512-328x328.png
GARŠVIELA SANTA MARIA GAĻAS KOPĒJĀ 35G,etop.lv,1.09 € - 1.29 €,0.79,22.57,€/kg,https://cdn.etop.lv/products/6418474118291-328x328.png
GARŠVIELA SANTA MARIA KARTUPEĻIEM 30G,etop.lv,1.09 € - 1.29 €,0.79,26.33,€/kg,https://cdn.etop.lv/products/6418474118277-328x328.png
AUZU BIEZPUTRA HERKULESS AR ĶIRŠU GAB. 35G,etop.lv,0.62 € - 0.82 €,0.32,9.14,€/kg,https://cdn.etop.lv/products/4750020001926-328x328.png
AUZU BIEZPUTRA HERKULESS AR MELLEŅU GAB. 35G,etop.lv,0.62 € - 0.82 €,0.32,9.14,€/kg,https://cdn.etop.lv/products/4750020002121-328x328.png
DZĒRIENS CIGORIŅU ŠĶĪSTOŠS GALKA PAKĀ AR MEŽROZĒM 100G,etop.lv,1.29 € - 1.49 €,0.99,9.90,€/kg,https://cdn.etop.lv/products/4820000570947-328x328.png
DZĒRIENS CIGORIŅU ŠĶĪSTOŠS GALKA AR VILKĀBELI UN MELISU 100G,etop.lv,1.29 € - 1.49 €,0.99,9.90,€/kg,https://cdn.etop.lv/products/4820000571173-328x328.png
DZĒRIENS CIGORIŅI ŠĶĪSTOŠS GALKA STIKLA BURCIŅĀ 200G,etop.lv,1.85 € - 2.05 €,1.45,7.25,€/kg,https://cdn.etop.lv/products/4820046680129-328x328.png
TRAUKU MAZG.LĪDZ.MAYERI SENSITIVE 500ML,etop.lv,1.79 € - 1.99 €,1.39,2.78,€/l,https://cdn.etop.lv/products/4740060006937-328x328.png
GURĶI SPILVA MARINĒTI 6-9CM 670G,etop.lv,2.59 € - 2.89 €,1.99,2.97,€/kg,https://cdn.etop.lv/products/4750022074102-328x328.png
KAFIJA MALTA LAVAZZA ORO 250G,etop.lv,10.99 € - 11.59 €,5.99,23.96,€/kg,https://cdn.etop.lv/products/8000070019911-328x328.png
PASTĒTE NĀKOTNE LIELLOPU AKNU 180G,etop.lv,1.59 € - 1.79 €,1.19,6.61,€/kg,https://cdn.etop.lv/products/4751003570743-328x328.png
KAFIJA MALTA PAULIG CLASSIC 500G,etop.lv,,13.99,27.98,€/kg,https://cdn.etop.lv/products/6411300158072-328x328.png
KAFIJAS PUPIŅAS PAULIG ARABICA 1KG,etop.lv,,31.99,31.99,€/kg,https://cdn.etop.lv/products/6418474039008-328x328.png
BARĪBA KAĶIEM KONS.FRISKIES ZIVJU IZLASE 85GX4,etop.lv,1.59 € - 1.69 €,1.19,,,https://cdn.etop.lv/products/8445291936195-328x328.png
BARĪBA KAĶIEM KONS.FRISKIES GAĻAS IZLASE 85GX4,etop.lv,1.59 € - 1.69 €,1.19,,,https://cdn.etop.lv/products/7613036988032-328x328.png
BARĪBA KAĶIEM KONS.FRISKIES JUNIOR AR VISTAS GAĻU 85GX4,etop.lv,1.59 € - 1.69 €,1.19,,,https://cdn.etop.lv/products/7613036988100-328x328.png
RULETE RULĒ AR ŽELEJAS GABALIŅIEM 300G,etop.lv,3.59 € - 3.89 €,2.99,9.97,€/kg,https://cdn.etop.lv/products/4750192243186-328x328.png
SĒRKOCIŅI TIP TOP SAFETY MATCHES TOP LOGO,etop.lv,,0.04,,,https://cdn.etop.lv/products/4751023453194-328x328.png
MAKARONI DOBELE FILINI PICCOLI NR.388 500G,etop.lv,1.19 € - 1.39 €,0.89,1.78,€/kg,https://cdn.etop.lv/products/4750020050436-328x328.png
VAFELES SELGA AR VANIĻAS GARŠU 180G,etop.lv,1.59 € - 1.79 €,1.19,6.61,€/kg,https://cdn.etop.lv/products/4750007848568-328x328.png
ZAĻIE ZIRNĪŠI BONDUELLE 800G,etop.lv,,3.85,4.81,€/kg,https://cdn.etop.lv/products/3083680004275-328x328.png
KUKURŪZA BONDUELLE 670G,etop.lv,,4.39,6.55,€/kg,https://cdn.etop.lv/products/3083680009836-328x328.png
KRĒMSIERS RASA AR ZAĻUMIEM 180G,etop.lv,,1.29,7.17,€/kg,https://cdn.etop.lv/products/4750025470710-328x328.png
KRĒMSIERS RASA KLASISKAIS 180G,etop.lv,,1.29,7.17,€/kg,https://cdn.etop.lv/products/4750025470697-328x328.png
KONFEKŠU KĀRBA LAIMA ROZES ASORTI TUMŠĀ 95G,etop.lv,3.99 € - 4.39 €,3.29,34.63,€/kg,https://cdn.etop.lv/products/4750001943412-328x328.png
AUZU BIEZPUTRA HERKULESS AR PIENU UN ŠOKOLĀDI 35G,etop.lv,0.62 € - 0.82 €,0.32,9.14,€/kg,https://cdn.etop.lv/products/4750020001964-328x328.png
KŪKA SMILTENE SIERA AR SĀĻO KARAMELI 500G,etop.lv,5.89 € - 6.49 €,4.69,9.38,€/kg,https://cdn.etop.lv/products/4750109001762-328x328.png
KOKOSRIEKSTU PIENS DECHOICE 400ML,etop.lv,,1.69,4.22,€/l,https://cdn.etop.lv/products/8858871800197-328x328.png
SAUSĀS BROKASTIS TIP TOP PĀRSLAS AR KAKAO 200G,etop.lv,,0.89,4.45,€/kg,https://cdn.etop.lv/products/4751023452579-328x328.png
SAUSĀS BROKASTIS TIP TOP SPILVENTIŅI AR VANIĻAS GARŠU 175G,etop.lv,,0.99,5.66,€/kg,https://cdn.etop.lv/products/4751023452609-328x328.png
SAUSĀS BROKASTIS TIP TOP BUMBIŅAS AR KAKAO 200G,etop.lv,,0.89,4.45,€/kg,https://cdn.etop.lv/products/4751023452586-328x328.png
SAUSĀS BROKASTIS TIP TOP KVIEŠI AR MEDU 200G,etop.lv,,0.99,4.95,€/kg,https://cdn.etop.lv/products/4751023452562-328x328.png
SAUSĀS BROKASTIS TIP TOP SPILVENTIŅI AR ŠOK.GARŠU 175G,etop.lv,,0.99,5.66,€/kg,https://cdn.etop.lv/products/4751023452593-328x328.png
TOSTERMAIZE FAZER IERAUGA 450G,etop.lv,1.89 € - 2.09 €,1.49,3.31,€/kg,https://cdn.etop.lv/products/4750212903427-328x328.png
RULETE RM CĀĻA FILEJAS ŠĶĒLĒS 100G,etop.lv,1.79 € - 1.99 €,1.39,13.90,€/kg,https://cdn.etop.lv/products/4750174001797-328x328.png
KAFIJAS KAPSULAS NESCAFE DG GRANDE INTENSO 132.8G,etop.lv,,8.69,65.44,€/kg,https://cdn.etop.lv/products/8445290448668-328x328.png
OLBALTUMVIELU DZĒRIENS PIENA SPĒKS VANIĻAS 460G,etop.lv,,1.79,3.89,€/kg,https://cdn.etop.lv/products/4750109159562-328x328.png
SALVETES KOSMĒTISKĀS GRITE ORCHIDEA 3KĀRTAS 100LAPAS,etop.lv,1.79 € - 1.99 €,1.39,,,https://cdn.etop.lv/products/4770023346138-328x328.png
SKŪŠANĀS ŽELEJA GILLETTE CLEANSING WITH CHARCOAL 200ML,etop.lv,6.69 € - 7.15 €,3.99,19.95,€/l,https://cdn.etop.lv/products/7702018619757-328x328.png
DESA RM DOKTORA EKSPORTA 400G,etop.lv,1.99 € - 2.19 €,1.59,3.98,€/kg,https://cdn.etop.lv/products/4750174001926-328x328.png
SIERS HOLANDES TIP TOP ŠĶĒLĒS 150G,etop.lv,,1.39,9.27,€/kg,https://cdn.etop.lv/products/4751023452623-328x328.png
SIERS TILZĪTES TIP TOP 200G,etop.lv,2.19 € - 2.19 €,1.79,8.95,€/kg,https://cdn.etop.lv/products/4751023452661-328x328.png
SIERS TILZĪTES TIP TOP ŠĶĒLĒS 150G,etop.lv,,1.39,9.27,€/kg,https://cdn.etop.lv/products/4751023452616-328x328.png
SIERS HOLANDES TIP TOP 200G,etop.lv,2.19 € - 2.19 €,1.79,8.95,€/kg,https://cdn.etop.lv/products/4751023452654-328x328.png
