title,store,original_price,current_price,unit_price,unit,image_url
"Grieztie ziedi GERBERAS, 1 iepak./15 gab.  (0,27 €/gab.)",maxima.lv,4.99,3.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//grieztie-ziedi-gerberas-00111-0922095142.png?1790059902
"Āra augs ERICA, 1 gab., Ø11 cm",maxima.lv,4.29,2.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//ara-augs-erica-00112-0922095142.png?1790059902
"Telpaugs KRIZANTĒMA MULTIFLORA, 1 gab., Ø19 cm",maxima.lv,8.99,5.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//telpaugs-krizantema-multiflora-00113-0922095142.png?1790059902
"Kūpināts kausētais siers ANNELE šķēlēs, 2x 150 g (10,00 €/kg)",maxima.lv,4.98,3.00,20.00,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//kupinats-kausetais-siers-annele-skeles-00114-0922095142.png?1790059902
"Saldais krējums EXPORTA, 200 ml, 35% (6,95 €/l)",maxima.lv,1.79,1.39,6.95,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//saldais-krejums-exporta-00115-0922095142.png?1790059902
"Raudzēts piena produkts LAKTO bez laktozes, 200 g, aveņu vai bez piedevām (3,13 €/kg)",maxima.lv,2.50,1.25,6.25,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//raudzets-piena-produkts-lakto-bez-laktozes-00116-0922095142.png?1790059902
"Lauku piens ANNELE, 2 l, 3,5% (1,15 €/l)",maxima.lv,2.76,2.29,1.14,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//lauku-piens-annele-00117-0922095141.png?1790059901
"Kefirs LAZDONA, 1 kg, 3,2%",maxima.lv,1.59,1.39,1.39,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//kefirs-lazdona-00118-0922095141.png?1790059901
"Sviests, 200 g, 82% (6,95 €/kg); (14,95 €/kg)",maxima.lv,,1.39,6.95,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//sviests-00119-0922095141.png?1790059901
"Pilnpiena biezpiens JAUNPILS, 275 g, 9% (6,51 €/kg); (7,96 €/kg)",maxima.lv,,1.79,6.51,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//pilnpiena-biezpiens-jaunpils-00120-0922095141.png?1790059901
"Rīsu putra ANNELE ar aprikozēm, 200 g (4,95 €/kg); (6,45 €/kg)",maxima.lv,,0.99,4.95,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//risu-putra-annele-ar-aprikozem-00121-0922095141.png?1790059901
"Iebiezināts piens ar cukuru EXPORT, 290 g (5,14 €/kg); (6,86 €/kg)",maxima.lv,,1.49,5.14,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//iebiezinats-piens-ar-cukuru-export-00122-0922095141.png?1790059901
"Jogurta kokteilis KĀRUMS, 230 g, trīs veidi (3,43 €/kg); (5,17 €/kg)",maxima.lv,,0.79,3.43,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//jogurta-kokteilis-karums-00123-0922095141.png?1790059901
"Piena batoniņš KINDER OGU MIX, 28 g (21,07 €/kg); (31,79 €/kg)",maxima.lv,,0.59,21.07,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//piena-batonins-kinder-ogu-mix-00124-0922095141.png?1790059901
"Rivēts siers DŽIUGAS, 100 g, 40% (16,90 €/kg); (21,90 €/kg)",maxima.lv,,1.69,16.90,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//rivets-siers-dziugas-00125-0922095141.png?1790059901
"Kūpināts kausētais siers BLACK FOREST, 1 kg, 45%, klasiskais vai ar šķiņķi",maxima.lv,11.99,7.99,7.99,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//kupinats-kausetais-siers-black-forest-00126-0922095141.png?1790059901
"Siers MAASDAM FARM MILK, 1 kg, 45%",maxima.lv,11.99,6.99,6.99,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//siers-maasdam-farm-milk-00127-0922095120.png?1790059880
"Cūkgaļas šķiņķis bez kaula un ādas, 1 kg, fasēts",maxima.lv,5.49,3.29,3.29,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//cukgalas-skinkis-bez-kaula-un-adas-00128-0922095120.png?1790059880
"Cāļa stilbi WELL DONE, 1 kg, fasēti",maxima.lv,3.63,3.19,3.19,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//cala-stilbi-well-done-00129-0922095120.png?1790059880
"Cāļa krūtiņas fileja gabalos XXL BAUSKA, 1 kg, fasēta",maxima.lv,7.39,6.49,6.49,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//cala-krutinas-fileja-gabalos-xxl-bauska-00130-0922095120.png?1790059880
"Cūkgaļas gulašs WELL DONE, 400 g (4,98 €/kg)",maxima.lv,2.39,1.99,4.98,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//cukgalas-gulass-well-done-00131-0922095120.png?1790059880
"Cūkgaļas karbonāde šķēlēs WELL DONE, 360 g (6,64 €/kg)",maxima.lv,2.79,2.39,6.64,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//cukgalas-karbonade-skeles-well-done-00132-0922095120.png?1790059880
"Cūkgaļas maltā gaļa WELL DONE, 400 g (4,23 €/kg)",maxima.lv,2.39,1.69,4.22,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//cukgalas-malta-gala-well-done-00133-0922095120.png?1790059880
"Cūkgaļas šašliks majonēzē FOREVERS, 900 g (6,10 €/kg)",maxima.lv,8.99,5.49,6.10,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//cukgalas-sasliks-majoneze-forevers-00134-0922095120.png?1790059880
"Atkauloti cāļa šķiņķi gardā jogurta vai īpašā gardēžu marinādē ĶEKAVA, 500 g (8,38 €/kg)",maxima.lv,5.99,4.19,8.38,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//atkauloti-cala-skinki-garda-jogurta-vai-ipasa-gardezu-marinade-kekava-00135-0922095120.png?1790059880
"Cāļa pusspārni marinādē WELL DONE, 400 g, divi veidi (4,98 €/kg)",maxima.lv,2.49,1.99,4.98,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//cala-pussparni-marinade-well-done-00136-0922095120.png?1790059880
"Kakla karbonāde melleņu marinādē, vai gaļa ar ķiplokiem grilēšanai RĪGAS MIESNIEKS, 500 g (9,98 €/kg)",maxima.lv,6.99,4.99,9.98,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//kakla-karbonade-mellenu-marinade-00137-0922095126.png?1790059886
"Cūkgaļas steiks RGK, 450 g, BBQ vai sinepju-medus mērcē (8,87 €/kg)",maxima.lv,5.49,3.99,8.87,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//cukgalas-steiks-rgk-00138-0922095126.png?1790059886
"Aļaskas plekste, 1 kg, ķidāta, atkausēta",maxima.lv,9.99,7.49,7.49,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//alaskas-plekste-00139-0922095126.png?1790059886
"Zandarta fileja, 1 kg, atkausēta",maxima.lv,18.99,15.99,15.99,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//zandarta-fileja-00140-0922095126.png?1790059886
"Karpa ķidāta, 1 kg, atdzesēta",maxima.lv,7.99,6.49,6.49,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//karpa-kidata-00141-0922095126.png?1790059886
"Vārīta Doktora desa ĀDAŽI, 400 g (4,23 €/kg)",maxima.lv,2.49,1.69,4.22,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//varita-doktora-desa-adazi-00142-0922095126.png?1790059886
"Puskūpināta Dāņu salami desa FOREVERS, 400 g (7,98 €/kg); (9,98 €/kg)",maxima.lv,,3.19,7.98,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//puskupinata-danu-salami-desa-forevers-00143-0922095126.png?1790059886
"Karsti kūpināts bekons NĀKOTNE, 200 g (8,95 €/kg)",maxima.lv,3.19,1.79,8.95,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//karsti-kupinats-bekons-nakotne-00144-0922095126.png?1790059886
"Karsti kūpinātas cūkgaļas karbonāde SVĒTKU ĀDAŽI, 1 kg, fasēta",maxima.lv,11.99,6.99,6.99,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//karsti-kupinatas-cukgalas-karbonade-svetku-adazi-00145-0922095126.png?1790059886
"Mini cīsiņi FOREVERS, 450 g (5,98 €/kg); (7,76 €/kg)",maxima.lv,,2.69,5.98,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//mini-cisini-forevers-00146-0922095126.png?1790059886
"Burgers ar Čedaras sieru ĀDAŽI, 400 g (6,48 €/kg); (9,23 €/kg)",maxima.lv,,2.59,6.48,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//burgers-ar-cedaras-sieru-adazi-00147-0922095119.png?1790059879
"Surimi nūjiņas ar kokteiļa mērci VICI, 2x 200 g (7,48 €/kg)",maxima.lv,5.98,2.99,14.95,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//surimi-nujinas-ar-kokteila-merci-vici-00148-0922095119.png?1790059879
"Surimi gabaliņi VIČI SNOW CRAB, 2x 120 g (10,79 €/kg)",maxima.lv,5.18,2.59,21.58,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//surimi-gabalini-vici-snow-crab-00149-0922095119.png?1790059879
"Atlantijas laša fileja WELL DONE, 170 g, sālīta (19,35 €/kg)",maxima.lv,4.29,3.29,19.35,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//atlantijas-lasa-fileja-well-done-00150-0922095119.png?1790059879
"Tradicionālā silķu fileja eļļā VIČI, 2x 400 g (6,24 €/kg)",maxima.lv,9.98,4.99,12.48,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//tradicionala-silku-fileja-ella-vici-00151-0922095119.png?1790059879
"Ikru smēriņš ar garnelēm VIČI, 2x 160 g (11,22 €/kg)",maxima.lv,7.18,3.59,22.44,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//ikru-smerins-ar-garnelem-vici-00152-0922095147.png?1790059907
"Sardīnes eļļā vai tomātu mērcē KAIJA, 240 g (6,21 €/kg); (7,88 €/kg)",maxima.lv,,1.49,6.21,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//sardines-ella-vai-tomatu-merce-kaija-00153-0922095147.png?1790059907
"Torte OLU LIĢIERA, 600 g (13,32 €/kg)",maxima.lv,8.99,7.99,13.32,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//torte-olu-ligiera-00154-0922095147.png?1790059907
"Gaļas salāti ar šķiņķi, 200 g (6,95 €/kg)",maxima.lv,1.59,1.39,6.95,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//galas-salati-ar-skinki-00155-0922095147.png?1790059907
"Pankūkas ar ābolu pildījumu, 400 g (5,98 €/kg)",maxima.lv,2.99,2.39,5.98,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//pankukas-ar-abolu-pildijumu-00156-0922095147.png?1790059907
"Cāļu aknu salāti, 200 g (8,45 €/kg)",maxima.lv,1.99,1.69,8.45,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//calu-aknu-salati-00157-0922095147.png?1790059907
"Zaļie salāti ar tunzivi, 300 g (9,97 €/kg)",maxima.lv,3.59,2.99,9.97,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//zalie-salati-ar-tunzivi-00158-0922095147.png?1790059907
"Vraps ar plucinātu cūkgaļu, 220 g (11,77 €/kg)",maxima.lv,2.99,2.59,11.77,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//vraps-ar-plucinatu-cukgalu-00159-0922095147.png?1790059907
"Mājas soļanka, 400 g (6,23 €/kg)",maxima.lv,2.69,2.49,6.22,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//majas-solanka-00160-0922095147.png?1790059907
"Pankūkas LIDO, 345 g, ar gaļas vai biezpiena pildījumu (10,41 €/kg)",maxima.lv,3.99,3.59,10.41,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//pankukas-lido-00161-0922095147.png?1790059907
"Cūkgaļas kotletes, 1 iepak./2x 100 g (9,45 €/kg)",maxima.lv,2.39,1.99,19.90,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//cukgalas-kotletes-00162-0922095145.png?1790059905
"Biezpiena torte SMILTENE, 500 g, ar ķiršiem vai melleņiem (8,98 €/kg)",maxima.lv,5.49,4.49,8.98,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//biezpiena-torte-smiltene-00163-0922095145.png?1790059905
"Medus vai Vīnes šokolādes kūka KŪKO, 1 kg vai 1,1 kg (no 8,17 €/kg)",maxima.lv,10.99,8.99,8.99,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//medus-vai-vines-sokolades-kuka-kuko-00164-0922095145.png?1790059905
"Šokolādes rulete ar žāvētām plūmēm un aprikozēm PELLIJA, 400 g (8,98 €/kg)",maxima.lv,3.99,3.59,8.98,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//sokolades-rulete-ar-zavetam-plumem-un-aprikozem-pellija-00165-0922095145.png?1790059905
"Torte PISTĀCIJU AVEŅU, 680 g (17,63 €/kg)",maxima.lv,12.99,11.99,17.63,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//torte-pistaciju-avenu-00166-0922095146.png?1790059906
"Sviestmaize BIG, 240 g vai 255 g, ar šķiņķi un sieru vai vistas kebabu (no 8,59 €/kg)",maxima.lv,2.69,2.19,9.12,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//sviestmaize-big-00167-0922095146.png?1790059906
"Biezpiena deserts, 170 g (9,94 €/kg)",maxima.lv,1.99,1.69,9.94,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//biezpiena-deserts-00168-0922095146.png?1790059906
"Kūciņas VECRĪGA, 1 iepak./2x 60 g (14,92 €/kg)",maxima.lv,1.99,1.79,29.83,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//kucinas-vecriga-00169-0922095146.png?1790059906
"Franču bagete ar ķiploku sviestu, 152 g (3,75 €/kg)",maxima.lv,0.62,0.57,3.75,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//francu-bagete-ar-kiploku-sviestu-00170-0922095146.png?1790059906
"Smilšu miklas kvadrātiņš ar biezpienu, 3x 65 g (5,13 €/kg)",maxima.lv,1.56,1.00,15.38,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//smilsu-miklas-kvadratins-ar-biezpienu-00171-0922095146.png?1790059906
"Buljona pīrādziņš, 2x 60 g (8,33 €/kg)",maxima.lv,1.30,1.00,16.67,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//buljona-piradzins-00172-0922095151.png?1790059911
Latvijas graudu maizēm LATVIJAS MAIZNIEKS,maxima.lv,,,,,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//latvijas-graudu-maizem-latvijas-maiznieks-00173-0922095151.png?1790059911
"Kefira vai Rudzu baltmaize LIELMAIZE LATVIJAS MAIZNIEKS, 500 g (2,58 €/kg)",maxima.lv,1.84,1.29,2.58,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//kefira-vai-rudzu-baltmaize-lielmaize-latvijas-maiznieks-00174-0922095151.png?1790059911
Maizēm FAZER DZĪVĀ,maxima.lv,,,,,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//maizem-fazer-dziva-00175-0922095151.png?1790059911
Tostermaizēm FAZER SVAIGI CEPTA TEV!,maxima.lv,,,,,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//tostermaizem-fazer-svaigi-cepta-tev-00176-0922095151.png?1790059911
"Saldējums ar kondensēto pienu WELL DONE, 65 g (6,00 €/kg)",maxima.lv,0.55,0.39,6.00,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//saldejums-ar-kondenseto-pienu-well-done-00177-0922095119.png?1790059879
"Saldējums POLS, 75 g, plombīra vai šokolādes (11,87 €/kg)",maxima.lv,1.39,0.89,11.87,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//saldejums-pols-00178-0922095119.png?1790059879
"Saldējums MIO&RIO, 480 g vai 525 g, CHOCO MIX vai meža ogu (no 6,08 €/kg)",maxima.lv,3.79,3.19,6.65,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//saldejums-mio-rio-00179-0922095119.png?1790059879
"Saldējums NESQUIK, 1 iepak./9x 36 g (9,23 €/kg); (19,10 €/kg)",maxima.lv,,2.99,83.06,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//saldejums-nesquik-00180-0922095119.png?1790059879
"Pica RISTORANTE, 340 g vai 345 g, PROSCIUTTO vai SPECIALE (no 8,09 €/kg); (no 14,46 €/kg)",maxima.lv,,2.79,8.21,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//pica-ristorante-00181-0922095119.png?1790059879
"Kartupeļi frī AVIKO ZIG ZAG, 750 g (3,05 €/kg); (4,47 €/kg)",maxima.lv,,2.29,3.05,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//kartupeli-fri-aviko-zig-zag-00182-0922095121.png?1790059881
"Pelmeņi GYOZA WELL DONE, 400 g, trīs veidi (7,23 €/kg)",maxima.lv,3.29,2.89,7.22,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//pelmeni-gyoza-well-done-00183-0922095121.png?1790059881
"Pelmeņi MAZULĪŠI ARIOLS, 400 g (3,23 €/kg); (5,48 €/kg)",maxima.lv,,1.29,3.22,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//pelmeni-mazulisi-ariols-00184-0922095121.png?1790059881
"Konservēti zaļie zirnīši GLOBUS, 400 g (2,98 €/kg); (4,73 €/kg)",maxima.lv,,1.19,2.98,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//konserveti-zalie-zirnisi-globus-00185-0922095121.png?1790059881
"Zupa SOĻANKA SPILVA, 530 g (6,96 €/kg); (9,98 €/kg)",maxima.lv,,3.69,6.96,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//zupa-solanka-spilva-00186-0922095121.png?1790059881
"Saulē kaltēti tomāti ar kaperiem WELL DONE PREMIUM, 530 g (8,09 €/kg)",maxima.lv,5.99,4.29,8.09,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//saule-kalteti-tomati-ar-kaperiem-well-done-premium-00187-0922095121.png?1790059881
"Pastas mērce ARRABIATA DIMDIŅI, 250 g (7,16 €/kg); (9,96 €/kg)",maxima.lv,,1.79,7.16,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//pastas-merce-arrabiata-dimdini-00188-0922095121.png?1790059881
"Tomātu mērce SPILVA LUKSUS, 510 g (3,31 €/kg); (5,39 €/kg)",maxima.lv,,1.69,3.31,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//tomatu-merce-spilva-luksus-00189-0922095121.png?1790059881
"Burgeru vai Uzkodu mērce SPILVA, 390 g vai 400 g (no 8,23 €/kg); (no 11,98 €/kg)",maxima.lv,,3.29,8.44,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//burgeru-vai-uzkodu-merce-spilva-00190-0922095121.png?1790059881
"Viģu džems WELL DONE PREMIUM, 360 g (9,69 €/kg); (11,92 €/kg)",maxima.lv,,3.49,9.69,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//vigu-dzems-well-done-premium-00191-0922095121.png?1790059881
"Auzu pārslas DOBELE, 500 g, trīs veidi (1,58 €/kg); (no 2,30 €/kg)",maxima.lv,,0.79,1.58,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//auzu-parslas-dobele-00192-0922095122.png?1790059882
Makaroniem LA MOLISANA,maxima.lv,,,,,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//makaroniem-la-molisana-00193-0922095122.png?1790059882
"Kviešu milti DOBELE EKSTRA, 1 kg",maxima.lv,,0.85,0.85,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//kviesu-milti-dobele-ekstra-00194-0922095122.png?1790059882
"Granola AXA, 330 g, ar meža ogām vai šokolādi un riekstiem (7,24 €/kg); (9,97 €/kg)",maxima.lv,,2.39,7.24,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//granola-axa-00195-0922095122.png?1790059882
Garšvielām VEGETA,maxima.lv,,,,,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//garsvielam-vegeta-00196-0922095122.png?1790059882
"Želejkonfektes RED BAND, 100 g, četri veidi (9,90 €/kg); (11,90 €/kg)",maxima.lv,,0.99,9.90,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//zelejkonfektes-red-band-00197-0922095122.png?1790059882
"Liofilizētas ogas vai augļi šokolādē PICKS, 90 g (24,33 €/kg)",maxima.lv,2.69,2.19,24.33,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//liofilizetas-ogas-vai-augli-sokolade-picks-00198-0922095122.png?1790059882
"Kukurūzas kraukšķi piena šokolādē SMASH, 100 g (19,90 €/kg)",maxima.lv,2.69,1.99,19.90,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//kukuruzas-kraukski-piena-sokolade-smash-00199-0922095122.png?1790059882
"Piena šokolādes trifeles ar zemesriekstu krēma pildījumu UĻA PŪRE, 133 g (26,24 €/kg)",maxima.lv,5.99,3.49,26.24,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//piena-sokolades-trifeles-ar-zemesriekstu-krema-pildijumu-ula-pure-00200-0922095122.png?1790059882
"Glazēts zefira suflē PERGALE, 405 g (6,15 €/kg)",maxima.lv,3.99,2.49,6.15,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//glazets-zefira-sufle-pergale-00201-0922095122.png?1790059882
"Balti rozā zefīrs RODYNA, 800 g (2,49 €/kg)",maxima.lv,5.99,1.99,2.49,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//balti-roza-zefirs-rodyna-00202-0922095132.png?1790059892
"Konfektes MAKKI PIENS vai KARAKUMA PĒRLE, 1 kg",maxima.lv,7.99,5.49,5.49,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//konfektes-makki-piens-vai-karakuma-perle-00203-0922095132.png?1790059892
"Vafeles ar kakao pildījumu, 1 kg",maxima.lv,6.99,4.49,4.49,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//vafeles-ar-kakao-pildijumu-00204-0922095132.png?1790059892
"Sausbaranciņas BUBLINI, 375 g, klasiskās vai ar magonēm (5,31 €/kg)",maxima.lv,2.59,1.99,5.31,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//sausbarancinas-bublini-00205-0922095132.png?1790059892
"Kartupeļu čipsi ESTRELLA, 130 g, četri veidi (11,46 €/kg)",maxima.lv,1.69,1.49,11.46,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//kartupelu-cipsi-estrella-00206-0922095132.png?1790059892
Čipsiem LAY'S,maxima.lv,,,,,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//cipsiem-lay-s-00207-0922095132.png?1790059892
"Kukurūzas uzkoda TAKIS, 100 g, FUEGO vai INTENSE NACHO (23,90 €/kg); (34,90 €/kg)",maxima.lv,,2.39,23.90,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//kukuruzas-uzkoda-takis-00208-0922095132.png?1790059892
"Saulespuķu sēklas BOGATIRSKIE, 500 g (4,98 €/kg); (8,98 €/kg)",maxima.lv,,2.49,4.98,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//saulespuku-seklas-bogatirskie-00209-0922095132.png?1790059892
"Mandeles ARIMEX, 800 g (11,86 €/kg); (16,24 €/kg)",maxima.lv,,9.49,11.86,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//mandeles-arimex-00210-0922095132.png?1790059892
"Cepumi SELGA, 180 g, trīs veidi (5,50 €/kg); (7,17 €/kg)",maxima.lv,,0.99,5.50,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//cepumi-selga-00211-0922095132.png?1790059892
"Vafeļu rullīši vai dubultie cepumi SELGA TREAT, 160 g vai 205 g, trīs veidi (no 9,71 €/kg); (no 13,61 €/kg)",maxima.lv,,1.99,12.44,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//vafelu-rullisi-vai-dubultie-cepumi-selga-treat-00212-0922095130.png?1790059890
"Pilngraudu cepumi BELVITA, 300 g, trīs veidi (8,30 €/kg)",maxima.lv,2.99,2.49,8.30,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//pilngraudu-cepumi-belvita-00213-0922095130.png?1790059890
"Tumšās lielās plūmes, 1 kg",maxima.lv,2.79,1.69,1.69,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//tumsas-lielas-plumes-00214-0922095130.png?1790059890
"Kviešu milti 812D, 2 kg",maxima.lv,,0.89,0.44,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//kviesu-milti-812d-00215-0922095130.png?1790059890
"Piens FARM MILK, 1 l, 2%",maxima.lv,,0.54,0.54,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//piens-farm-milk-00216-0922095130.png?1790059890
"Kūtī dētas olas, 1 iepak./10 gab.",maxima.lv,,1.81,,,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//kuti-detas-olas-00217-0922095130.png?1790059890
"Kliju maize MANA MAIZE, 300 g
                            (1,33 €/kg)",maxima.lv,,0.40,1.33,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//kliju-maize-mana-maize-00218-0922095130.png?1790059890
"Rapšu eļļa EXTRA LINE, 1 l",maxima.lv,,1.49,1.49,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//rapsu-ella-extra-line-00219-0922095130.png?1790059890
"Zaļā tēja LIPTON, 1 iepak./20x 1,3 g vai 1,4 g, ar citrusu aromātu vai aveņu-zemeņu (no 53,21 €/kg); (no 99,62 €/kg)",maxima.lv,,1.49,1146.15,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/22//zala-teja-lipton-00220-0922095130.png?1790059890
